source_path;packet_path;category;bytes;sha256;visibility;basis_commit
deliverables/G02/v001/01_support/cad/audit.stdout.log;Документы/deliverables/G02/v001/01_support/cad/audit.stdout.log;06 Чертежи и геометрическая подоснова;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/compare_cad.py;Документы/deliverables/G02/v001/01_support/cad/compare_cad.py;06 Чертежи и геометрическая подоснова;5566;5b0635914b198ca5308f52aa60f1a8f3e49b65ca4e2b5142b9c86c1b75d9ff45;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/comparison.csv;Документы/deliverables/G02/v001/01_support/cad/comparison.csv;06 Чертежи и геометрическая подоснова;49285;8d003aeab19c47e8596b344380c94af59a32674208d5b655c78e5f9887127c88;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/comparison.json;Документы/deliverables/G02/v001/01_support/cad/comparison.json;06 Чертежи и геометрическая подоснова;144738;f6af8f85b04db73d40ed8bf8bda61ebcaed3feb95ef5eb47b81dab600fed143c;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/comparison.stderr.log;Документы/deliverables/G02/v001/01_support/cad/comparison.stderr.log;06 Чертежи и геометрическая подоснова;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/comparison.stdout.log;Документы/deliverables/G02/v001/01_support/cad/comparison.stdout.log;06 Чертежи и геометрическая подоснова;34388;9af45c7b15e2f26518c522766a4257a1bbcf694efd5b32d5f67e306bc5f80fa6;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/exit-status.json;Документы/deliverables/G02/v001/01_support/cad/exit-status.json;06 Чертежи и геометрическая подоснова;33;4a8d18f91b71dda1d9280cb992aad2901d38df5467cbf394eb621c1855a706c6;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/lines-oda-noaudit.dxf;Документы/deliverables/G02/v001/01_support/cad/lines-oda-noaudit.dxf;06 Чертежи и геометрическая подоснова;1787999;d06ad079a2c7b7f5ec8b0655fa71ee8f03efda8a95f7b88e45ed4e5db3a4055e;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/noaudit.stderr.log;Документы/deliverables/G02/v001/01_support/cad/noaudit.stderr.log;06 Чертежи и геометрическая подоснова;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/noaudit.stdout.log;Документы/deliverables/G02/v001/01_support/cad/noaudit.stdout.log;06 Чертежи и геометрическая подоснова;0;e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/recheck.json;Документы/deliverables/G02/v001/01_support/cad/recheck.json;06 Чертежи и геометрическая подоснова;1507;868e4eab695294c618fb50011f089a7794dccb2a6cc6706c0d33f51deffe8743;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/reproduce.sh;Документы/deliverables/G02/v001/01_support/cad/reproduce.sh;06 Чертежи и геометрическая подоснова;2195;f228b94a411cf995a92c11677559248c2bfd68cdf800130b08257b6921da9679;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/cad/toolchain.json;Документы/deliverables/G02/v001/01_support/cad/toolchain.json;06 Чертежи и геометрическая подоснова;1644;5a11f572acfd8781ddd49bea4bb12c8c527f25aeceedb316513eeaa1a66c2447;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/00_layout-options.md;Документы/deliverables/G02/v001/01_support/layout/00_layout-options.md;06 Чертежи и геометрическая подоснова;15040;add993cce9c88ee41cdb52accf1048f011df1ba928da72225133e6ad89b47903;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/author-check.json;Документы/deliverables/G02/v001/01_support/layout/author-check.json;06 Чертежи и геометрическая подоснова;1524;e0931103b8fb43a10ac87d5bd06330e768194edc83a641d3ca9addb984b00db6;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/backdrop-curves.json;Документы/deliverables/G02/v001/01_support/layout/backdrop-curves.json;06 Чертежи и геометрическая подоснова;1501123;768a571e484db19c83cc8bff6f0d929bfa33e42c647b692e715be006c3ffaf5a;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/option-A.png;Документы/deliverables/G02/v001/01_support/layout/option-A.png;06 Чертежи и геометрическая подоснова;476707;257da0074c7c2ebeb2547dc75a11eacb1a19d01390f38c231f1197da980acbcf;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/option-A.svg;Документы/deliverables/G02/v001/01_support/layout/option-A.svg;06 Чертежи и геометрическая подоснова;264317;9e2207f4f81a2e0ac790a583184ff70612dcc63182b63ef18b5475902a6ffc52;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/option-B.png;Документы/deliverables/G02/v001/01_support/layout/option-B.png;06 Чертежи и геометрическая подоснова;479310;e4ae8081f67b351af663fc47bf284ae5d1708c838438f70b1cf8d32cbb727ed2;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/option-B.svg;Документы/deliverables/G02/v001/01_support/layout/option-B.svg;06 Чертежи и геометрическая подоснова;267213;2836213b64bd5e42317ecd8e4ade8471fe151dd0817be96e454459c66674ca5e;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/reproduce.py;Документы/deliverables/G02/v001/01_support/layout/reproduce.py;06 Чертежи и геометрическая подоснова;14233;c0e891fbf40b93068f0011b27c5ed339e07fccc451cb25f9457cf3bdc7075552;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/sketch-provenance.json;Документы/deliverables/G02/v001/01_support/layout/sketch-provenance.json;06 Чертежи и геометрическая подоснова;1661;f5834885b9c7fbf83b1dad172a35d1b54df01ec1bde7888e03cd6a7b7655ddb3;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/tradeoffs.csv;Документы/deliverables/G02/v001/01_support/layout/tradeoffs.csv;06 Чертежи и геометрическая подоснова;4021;cd01e1169312efa2f81d3990bd0d775a289eeb9c974bf28b5c585591e249ad0a;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/layout/zones.csv;Документы/deliverables/G02/v001/01_support/layout/zones.csv;06 Чертежи и геометрическая подоснова;8312;6ae1c811cff0d19a7e2f05d0ed145c029f8ba68e8dfccac65d411e0121efe51c;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/manifest.json;Документы/deliverables/G02/v001/01_support/manifest.json;06 Чертежи и геометрическая подоснова;8482;1025e1dc8e31a150854949a856a0779b7603e767d39aba73374c35bc988507d0;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/review/00_review.md;Документы/deliverables/G02/v001/01_support/review/00_review.md;06 Чертежи и геометрическая подоснова;8441;aaec3736c92b45c2447292e84fe4adb13f7333ee51166706556843b859616f3f;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/review/checked-inputs.json;Документы/deliverables/G02/v001/01_support/review/checked-inputs.json;06 Чертежи и геометрическая подоснова;8824;74bf2d5bc01edc5f1e0abba0e2be52fd3f908619df91933050992f061edaf8cd;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/review/independent-results.json;Документы/deliverables/G02/v001/01_support/review/independent-results.json;06 Чертежи и геометрическая подоснова;5557;8adc8b2dae861ce258c20f70f60563642d31f82e3a82593a21c279673f5f4b76;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/review/independent_check.py;Документы/deliverables/G02/v001/01_support/review/independent_check.py;06 Чертежи и геометрическая подоснова;3917;432ffed0065950bc624b06e53d6086efeee896148932f72bf1afa69f87a5d762;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/review/independent_dxf.py;Документы/deliverables/G02/v001/01_support/review/independent_dxf.py;06 Чертежи и геометрическая подоснова;2596;5c59d27ecbc0941d7af4fe1c52dd66ad3aa4fd6e33f0d13817f9c52a21d8ece4;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G02/v001/01_support/sprint-brief.md;Документы/deliverables/G02/v001/01_support/sprint-brief.md;06 Чертежи и геометрическая подоснова;5590;a585c3301d1add3e418d47b039aedfd29726663d555cce13978083382b5afbc3;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/00_central-engine-room.pdf;Документы/deliverables/G03/v001/00_central-engine-room.pdf;05 Компоновка МО;70925;21f3085ab8e0d4bc76ad314a1a20f3e67d0bcbef49da6072d7fa2b4349c12892;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/00_readme.md;Документы/deliverables/G03/v001/01_support/00_readme.md;05 Компоновка МО;13839;fdcd9078e1bbcc229363eaca8c444d03d848b4b4ca7ec7dc9cb98ff2569aa442;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/area-height.csv;Документы/deliverables/G03/v001/01_support/area-height.csv;05 Компоновка МО;328;fcb73ab909f3820f9d571acee25468ce4f6bcf765afaed210a049aa6077f2851;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/build_proposal.py;Документы/deliverables/G03/v001/01_support/build_proposal.py;05 Компоновка МО;17051;899827a65318ca5db010f4c6e7246833dc7bb23fe3e6a91816e9c342776005b3;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/extract_geometry.py;Документы/deliverables/G03/v001/01_support/extract_geometry.py;05 Компоновка МО;7081;8ff4c633fb206cf33fc573760be9d96a9affd8478e3fc40700d526289c5c33b9;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/geometry-basis.json;Документы/deliverables/G03/v001/01_support/geometry-basis.json;05 Компоновка МО;406183;c19fe89b190d3fb6a4308cabc7b1b73e8674b4f78cd55aae0894ff00b815831b;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/geometry-basis.md;Документы/deliverables/G03/v001/01_support/geometry-basis.md;05 Компоновка МО;13878;f7931ce6aa4340fd4a50bf482d228415b4c7e5dc95f79488bd8de8633828b4d8;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/manifest.json;Документы/deliverables/G03/v001/01_support/manifest.json;05 Компоновка МО;2967;dfc6754a1eb3ba7fe115c3de131d930a9c15d044982f8f784bbad5c3af780b67;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/plan.png;Документы/deliverables/G03/v001/01_support/plan.png;05 Компоновка МО;322425;1c4581b95f1a830bafaae5a5ea106bb9addf731199892907d91b9b4959f2eb43;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/plan.svg;Документы/deliverables/G03/v001/01_support/plan.svg;05 Компоновка МО;92216;2960b8142682173bec7752f561ab1949f2bb30481e12a8b2cf8acca66d66cb75;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/proposal.json;Документы/deliverables/G03/v001/01_support/proposal.json;05 Компоновка МО;3647;2e3afd890f53f7980e5d796d2e0012f936ec0febc9b7535c2a73604eda77ebc6;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/review.md;Документы/deliverables/G03/v001/01_support/review.md;05 Компоновка МО;6864;aecee4a1c279ae13431eac654f81248cc72273ccd2282784127b9684859bf87f;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/section.png;Документы/deliverables/G03/v001/01_support/section.png;05 Компоновка МО;301008;ede877faf5ba189ed934041ee1e3515c51de505b668c34a1b0c7b519bef5ab7d;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/section.svg;Документы/deliverables/G03/v001/01_support/section.svg;05 Компоновка МО;39621;ee4149230445973edda43be0e8b17dbacd43964015d552652b29bdcef901b1ae;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/source-plan.json;Документы/deliverables/G03/v001/01_support/source-plan.json;05 Компоновка МО;7305;6e3bce4d839c7a94bbe33186a120907f3c7595f3697f5f4c3749755bb4be5d23;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/source-plan.md;Документы/deliverables/G03/v001/01_support/source-plan.md;05 Компоновка МО;10953;f7a7bf996e75c88c7523f3c8c839d9f7649d3bc58672c6059ebd86371c2a3d36;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v001/01_support/verification.json;Документы/deliverables/G03/v001/01_support/verification.json;05 Компоновка МО;5478;19b5db2d11093a0ebd2c025ad9c2ff33043783ac921f286649b6aee58ab99112;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/00_equipment-block-layout.pdf;Документы/deliverables/G03/v002/00_equipment-block-layout.pdf;05 Компоновка МО;63438;6567293c46d8ded563e0afbcfe4f772fd5d43386f87ca0f2f245289ecb2133ea;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/00_readme.md;Документы/deliverables/G03/v002/01_support/00_readme.md;05 Компоновка МО;17361;83e7851ad07c53a508ce7a04e6a896fdc30c9573d417ec6fde979b106c79c3ae;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/01-plan.png;Документы/deliverables/G03/v002/01_support/01-plan.png;05 Компоновка МО;233683;87fc431aad521a96e142401b447e5343ab3be7fe4a3564f6aeeb6d36503d48ec;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/01-plan.svg;Документы/deliverables/G03/v002/01_support/01-plan.svg;05 Компоновка МО;37227;14748353703d9ad776b8fb49276d83c02d034668efc8b5d7e8803cb249ca48a7;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/02-elevations.png;Документы/deliverables/G03/v002/01_support/02-elevations.png;05 Компоновка МО;199380;4a687427345a41943b7a16ad0c7db359d592d96e2a938ebd788ea5e3384447ce;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/02-elevations.svg;Документы/deliverables/G03/v002/01_support/02-elevations.svg;05 Компоновка МО;35558;1c8ce3a52092d1521378276853134f9d639ffb7b8be8a6c83076e9cd193774ba;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/03-dry-cabinet.png;Документы/deliverables/G03/v002/01_support/03-dry-cabinet.png;05 Компоновка МО;191283;2df7ab59f4a0a0bc3075f47b3d44e7da86b1ec81cc70d13e79784188a70547a7;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/03-dry-cabinet.svg;Документы/deliverables/G03/v002/01_support/03-dry-cabinet.svg;05 Компоновка МО;23794;c492aeeb8bd94e542e13a2ffb4a52fbcee00f6f3e14cb138e0178e67425e9f74;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/04-open-issues.png;Документы/deliverables/G03/v002/01_support/04-open-issues.png;05 Компоновка МО;182683;6373075bd0971c7be587baa54066672c1201f13e9aae7a74c843ad6d855be986;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/04-open-issues.svg;Документы/deliverables/G03/v002/01_support/04-open-issues.svg;05 Компоновка МО;14993;b304fa94d0fd2873cf577c8fe2c74028be6b0af959548336050b939c4565b2fc;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/auxiliary-basis.json;Документы/deliverables/G03/v002/01_support/auxiliary-basis.json;05 Компоновка МО;49455;67037011a37b828774a545d54ca961f93b4ba9d39129bf6c3f70f664c9985900;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/auxiliary-basis.md;Документы/deliverables/G03/v002/01_support/auxiliary-basis.md;05 Компоновка МО;11942;f463c94108adf5c08e01dfb15cb3d681a2d8203deb9b36b6465b0cc4f765de36;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/blocks.csv;Документы/deliverables/G03/v002/01_support/blocks.csv;05 Компоновка МО;3144;95754ff9235d3f6a2e84a0c1fca55ad6d4f680fd344e1c1961e77d3c1e775508;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/build_blocks.py;Документы/deliverables/G03/v002/01_support/build_blocks.py;05 Компоновка МО;20540;eec5bb56b3f5ac268d9bdaaf6a560084c8c58cc470b611f71575390ca3731b60;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/coverage.csv;Документы/deliverables/G03/v002/01_support/coverage.csv;05 Компоновка МО;1871;8b5463ff4be53f47968d72dc026f1da9adf8a42d23dcc8a37a7396b43154ef6a;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/layout.json;Документы/deliverables/G03/v002/01_support/layout.json;05 Компоновка МО;16926;0ebfbe37d36aa7c3b745d8a4f1b2ed25824d78b869630f61df862b22366bdf20;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/manifest.json;Документы/deliverables/G03/v002/01_support/manifest.json;05 Компоновка МО;3991;604ac847ad1ef872582cf60d28d8b7dbb85b8bf5a11edb27a1469f0ee851c54d;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/propulsion-basis.json;Документы/deliverables/G03/v002/01_support/propulsion-basis.json;05 Компоновка МО;5693;99fb6d79514976076848f3f7a7eb3d670a1d9e46da890189f22a1a791aefee3d;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/propulsion-basis.md;Документы/deliverables/G03/v002/01_support/propulsion-basis.md;05 Компоновка МО;7827;1165809b74fe64cccd46aceb75a3b31df122d1e9a467472911c01ad70774c409;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/review.md;Документы/deliverables/G03/v002/01_support/review.md;05 Компоновка МО;7191;89d5db9e5bf5462edd24c26dd4bc14dd1a7a4278aed818ac654cd21231c48faf;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/sample_shell.py;Документы/deliverables/G03/v002/01_support/sample_shell.py;05 Компоновка МО;2076;2b0aa821194ae68f6401ffe7b72d70fd2e4b42cb2854d8ca81ce60737a76f156;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/shell-check.json;Документы/deliverables/G03/v002/01_support/shell-check.json;05 Компоновка МО;1757;cd42b65afbf1b515ce91d674bb0947ec82172ba7618f518e42d346ae42799ce2;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/G03/v002/01_support/verification.json;Документы/deliverables/G03/v002/01_support/verification.json;05 Компоновка МО;7986;142e2451d500587ed554cfccb8ecf5eb30d553112b2c5dcc93fff5d777292c58;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M01/v001/00_equipment-list.md;Документы/deliverables/M01/v001/00_equipment-list.md;04 Оборудование и RFQ;9631;6b7baa69e6b78640b11f1d84c8cf275bb27d0ee221617f4973a05162b34f48f5;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M01/v001/01_support/00_readme.md;Документы/deliverables/M01/v001/01_support/00_readme.md;04 Оборудование и RFQ;1810;94412f4309b19f8269e7fd068444b7e2074ee6dbc59c7de9769acc3525f3ae58;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M01/v001/01_support/checked-inputs.json;Документы/deliverables/M01/v001/01_support/checked-inputs.json;04 Оборудование и RFQ;2064;960c2eb2736358d973f5f30257a728784fa241a6351664239fce8c62a5ba3e88;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M01/v001/01_support/comparison-rules.md;Документы/deliverables/M01/v001/01_support/comparison-rules.md;04 Оборудование и RFQ;16719;3295f6894ab316ad04d04fd2ac531c2eb5360475309bf08c68c80b5fdb9b8427;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M01/v001/01_support/electrical-hydraulic-notes.md;Документы/deliverables/M01/v001/01_support/electrical-hydraulic-notes.md;04 Оборудование и RFQ;9819;37e366c472a63c70a02ef273f144cb4a68bf763cb4d451373d23a91d0e3e6d4f;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M01/v001/01_support/equipment-list.csv;Документы/deliverables/M01/v001/01_support/equipment-list.csv;04 Оборудование и RFQ;14831;0b8330d5a934daac5f1726b74568204200522c70fa2788043310d3b9562414d1;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M01/v001/01_support/manifest.json;Документы/deliverables/M01/v001/01_support/manifest.json;04 Оборудование и RFQ;1556;72963d10053abb1fffd042672c45eb7d6235471fe6edbd84bb038e1dbea1b7b1;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M01/v001/01_support/owner-requirements.md;Документы/deliverables/M01/v001/01_support/owner-requirements.md;04 Оборудование и RFQ;2233;c0708258406b61a360c71a0fc50fca9e9787a33444dbb3b98d27c4b281f08eb8;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M01/v001/01_support/review.md;Документы/deliverables/M01/v001/01_support/review.md;04 Оборудование и RFQ;7952;78b94f5b709c0b365131d0eedeab3259dd687e66da3466661de7d7d000415cda;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M01/v001/01_support/systems-list.md;Документы/deliverables/M01/v001/01_support/systems-list.md;04 Оборудование и RFQ;27917;bbd54427f2c96a15a3ce6bfb4a5fb906300b77fd5d937ef370cd5b6addedd7cf;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/00_market-analysis.xlsx;Документы/deliverables/M02/v001/00_market-analysis.xlsx;02 КАЦ и рынок;58367;65ba4f6bc2c128e9f120a484c7bcf8bec9f6b69503ef858c2096301ef2446cab;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/00_findings.md;Документы/deliverables/M02/v001/01_support/00_findings.md;02 КАЦ и рынок;13372;6cb75c95cbdfaa531f20d61acc77a2d8a7be96dd0028c2a8eecd9bc132da4815;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/01_sources-and-files.md;Документы/deliverables/M02/v001/01_support/01_sources-and-files.md;02 КАЦ и рынок;3466;fdc25dd0cb2bf764c408106ebe5332e8e2510d962aa59a12d969d9f5fb7e7f75;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/02_acceptance.md;Документы/deliverables/M02/v001/01_support/02_acceptance.md;02 КАЦ и рынок;4181;70ad18fc317957e8e460fdfd8a48e7a70fbb2877a1935287260e43d4af53ab6a;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/all-candidates.csv;Документы/deliverables/M02/v001/01_support/all-candidates.csv;02 КАЦ и рынок;47175;337c1fcb4f7a96a6967d4a81b58e69bca747bf9433f014240cc338413f264133;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/auxiliary/candidates.csv;Документы/deliverables/M02/v001/01_support/auxiliary/candidates.csv;02 КАЦ и рынок;12038;9a762332a5b4a4225e8a6baeaf32266b4351c0ee3afcfa6ccaa43accfc7bc2d4;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/auxiliary/research.md;Документы/deliverables/M02/v001/01_support/auxiliary/research.md;02 КАЦ и рынок;9905;7bd41d50e790cdbb45aa7bc682aef421b3c0452ebbc1145c36dd418df6d33232;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/basis.md;Документы/deliverables/M02/v001/01_support/basis.md;02 КАЦ и рынок;6722;60b6adc8ebc9f263ecd3d0785e49477f08ef0befc0093c074f21b196c6e0c4fd;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/build_market.py;Документы/deliverables/M02/v001/01_support/build_market.py;02 КАЦ и рынок;22713;c2481307e4f4b83d59b5a085f70492cf94cc74c33ba3a3001d225b7277f879d6;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/checked-inputs.json;Документы/deliverables/M02/v001/01_support/checked-inputs.json;02 КАЦ и рынок;3022;808d3b663b9b42662344f48c579c599a42c9c7c29b42970b20ed14f9f17f6bcc;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/comparison.csv;Документы/deliverables/M02/v001/01_support/comparison.csv;02 КАЦ и рынок;12245;d3a3e8ff011afb20cb1644e3d6e65d7d59ce58d0a924da8070d8adcea913d605;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/coverage.csv;Документы/deliverables/M02/v001/01_support/coverage.csv;02 КАЦ и рынок;9751;a7dcadc3222eddd823a1995f5d6b35d2ae31dfac9f0cdc6db46a761ca1e9396f;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/dimensions.csv;Документы/deliverables/M02/v001/01_support/dimensions.csv;02 КАЦ и рынок;13003;ed37415a64d7e27493595a8925115a38f2302c91e04cb401c9f71008a77739a9;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
deliverables/M02/v001/01_support/electrical/candidates.csv;Документы/deliverables/M02/v001/01_support/electrical/candidates.csv;02 КАЦ и рынок;8230;84a1acf3278b2e3b44896db4393e52f483cf0e2c97a0aeac6cc7650aa9b5e33a;PUBLIC;8d2cfd9dac117d8cb603b51096bf579a58d37e90
